SMILES,truth,predictions
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,[NH-]c1c[n+](N2CCOCC2)no1,"CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCOC(=O)[N-]c1c[n+](NCCO)no1,CCOC(=O)[N-]c1c[n+](N(CCO)CCO)no1,CCO,CCOC(=O)O,O=C(O)[N-]c1c[n+](N2CCOCC2)no1,[NH-]c1c[n+](N2CCOCC2)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2=O)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2O)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2)[n+](C2OC(C(=O)O)C(O)C(O)C2O)o1,CCOC(=O)[N-]c1c[n+](NCCOC2OC(C(=O)O)C(O)C(O)C2O)no1,CCOC(=O)[N-]c1c[n+](N(CCO)CCOC2OC(C(=O)O)C(O)C(O)C2O)no1"
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,"CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(CO)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNC(=O)c1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2O)cc1","CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CO,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CN,O=S(=O)(c1ccccc1-c1ccc(CO)cc1)N1CCCC1,CC(C)CNCc1ccc(-c2ccc(O)cc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2=O)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2O)cc1,CC(CO)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2cccc(O)c2S(=O)(=O)N2CCCC2)cc1"
CC(C)(N)Cc1ccccc1,"CC(C)(Cc1ccccc1)NO,CC(C)(N)Cc1ccc(O)cc1","CC(C)(N)Cc1ccccc1,CC(=O)NC(C)(C)Cc1ccccc1,CC(C)(N)C(O)c1ccccc1,CC(N)(CO)Cc1ccccc1,CC(C)(N)Cc1ccc(O)cc1,COc1cc(CC(C)(C)N)ccc1O,CC(C)(N)Cc1cccc(O)c1,CC(C)(N)Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CC(C)(Cc1ccccc1)NC1OC(C(=O)O)C(O)C(O)C1O,CC(N)(Cc1ccccc1)C(=O)O,CC(=O)NC(C)(C)C(O)c1ccccc1,CC(=O)NC(C)(C)Cc1ccc(O)cc1"
CNC[C@H](O)c1cccc(O)c1,O=C(O)C(O)c1cccc(O)c1,"CNCC(O)c1cccc(O)c1,NCC(O)c1cccc(O)c1,CNCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,NCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,CNCC(O)c1cccc(OS(=O)(=O)O)c1,CNCC(=O)c1cccc(O)c1,CNCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(O)c1,CC(=O)NCC(O)c1cccc(O)c1,CN,OCC(O)c1cccc(O)c1,NCC(O)c1cccc(OS(=O)(=O)O)c1,CNCC(O)c1ccc(O)c(O)c1"
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"CN1CCN(CCCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2","CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2,C[N+]1([O-])CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3cc(O)c(Cl)cc32)CC1,CN1CCN(CCCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,OCCCN1c2ccccc2Sc2ccc(Cl)cc21,CN1CCNCC1,Clc1ccc2c(c1)Nc1ccccc1S2,CN1CCN(CCCO)CC1,CN1CC[N+]([O-])(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)C(=O)C1"
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12","O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCO)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,C1CCNCC1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OS(=O)(=O)O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OS(=O)(=O)O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCC(O)C2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCC(O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,OCCN1CCCCC1,O=C(c1ccc(O)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCC[N+]2([O-])CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12"
COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1,"COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3C=C2C(N)=O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1O","COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(=O)O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccc(O)cc4c3CC2C(N)=O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3C(O)C2C(N)=O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4cc(O)ccc4c3CC2C(N)=O)cc1,COc1ccc(S(=O)(=O)N2C(C(N)=O)Cc3c([nH]c4ccccc34)C2O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4c3CC2C(N)=O)cc1,NC(=O)C1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(OS(=O)(=O)O)cc1,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)cc1O"
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,"O=C(O)c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,C[N+]([O-])=Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1","CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,CC(=O)NCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,O=S(=O)(c1cccnc1)n1cc(CO)cc1-c1ccccc1F,CNCc1cc(-c2ccc(O)cc2F)n(S(=O)(=O)c2cccnc2)c1,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc[n+]([O-])c2)c1,CC(=O)N(C)Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,CNCc1cc(-c2cccc(O)c2F)n(S(=O)(=O)c2cccnc2)c1,CNCc1cc(-c2cc(O)ccc2F)n(S(=O)(=O)c2cccnc2)c1,CNCc1cc(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2F)n(S(=O)(=O)c2cccnc2)c1,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc[n+](C3OC(C(=O)O)C(O)C(O)C3O)c2)c1,O=C(O)C1OC(OCc2cc(-c3ccccc3F)n(S(=O)(=O)c3cccnc3)c2)C(O)C(O)C1O"
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)/C=C/c3ccc(O)cc3)cc2)cc1,"O=C(C=Cc1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(CO)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)cc2)cc1","Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)CCc3ccc(O)cc3)cc2)cc1,O=C(C=Cc1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(CO)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(OS(=O)(=O)O)cc3)cc2)cc1,COc1ccc(C=CC(=O)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,O=C(O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)CCc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc2)cc1,O=C(C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccc(NS(=O)(=O)c2ccc(CO)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)C=Cc3ccc(O)cc3)cc2O)cc1,Cc1ccc(S(=O)(=O)N(c2ccc(C(=O)C=Cc3ccc(O)cc3)cc2)C2OC(C(=O)O)C(O)C(O)C2O)cc1"
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,"O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2)c2cc(Cl)ccc21,CNc1ccc(Cl)cc1C(=NC(O)C(=O)O)c1ccccc1,CN1C(=O)C(O)N=C(c2ccc(O)cc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)c(O)cc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(O)ccc21,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1OC1OC(C(=O)O)C(O)C(O)C1O,CN1C(=O)C(O)[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)cc(O)c21,CN(C(=O)C(N)O)c1ccc(Cl)cc1C(=O)c1ccccc1,COc1cc(C2=NC(O)C(=O)N(C)c3ccc(Cl)cc32)ccc1O"
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,"COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O","COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(NC(C)=O)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CC(O)CO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,O=C(O)C1CCCO1,COc1cc2nc(N3CCN(C(=O)C(O)CCCO)CC3)nc(N)c2cc1OC,COc1cc2c(NC(C)=O)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(NC(C)=O)c2cc1O,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC1OC(C(=O)O)C(O)C(O)C1O"
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,"CC1(C)OC2C(O)C(O)COC2(COS(N)(=O)=O)O1,CC1(C)OC2COC(O)(COS(N)(=O)=O)C(O)C2O1,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1","CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,CC(C)(O)OC1C2OC(C)(C)OC2COC1(O)COS(N)(=O)=O,CC(=O)NS(=O)(=O)OCC12OCC3OC(C)(C)OC3C1OC(C)(C)O2,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(CO)OC3C2O1,CC(=O)NS(=O)(=O)OCC1(O)OCC2OC(C)(C)OC2C1OC(C)(C)O,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(COP(=O)(O)O)OC3C2O1,CC1(C)OC2C3OC(C)(COP(=O)(O)O)OC3COC2(COS(N)(=O)=O)O1,CC(C)(O)OC1C2OC(C)(C)OC2COC1(COS(N)(=O)=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC1(C)OC2COC(O)(COS(N)(=O)=O)C(OC(C)(C)OC3OC(C(=O)O)C(O)C(O)C3O)C2O1,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C(=O)O)OC3C2O1,CC1(C)OC2C3OC(C)(C(=O)O)OC3COC2(COS(N)(=O)=O)O1"
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,"CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(=O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(OC2OC(C(=O)O)C(O)C(O)C2O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(COc1cccc(C(F)(F)F)c1)OC1OC(C(=O)O)C(O)C(O)C1O,CC(C)OC(=O)CCCC=CCC1C(O)CC(=O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(OC2OC(C(=O)O)C(O)C(O)C2O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)(O)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CO,Oc1cccc(C(F)(F)F)c1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)COc1cccc(C(F)(F)F)c1"
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,"CNCCC(Oc1ccccc1CO)c1ccccc1,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,Cc1ccccc1OC(CCN)c1ccccc1","CNCCC(Oc1ccccc1C)c1ccccc1,Cc1ccccc1OC(CCN)c1ccccc1,CNCCC(Oc1ccccc1CO)c1ccccc1,CNCCC(O)c1ccccc1,Cc1ccccc1O,CC(=O)NCCC(Oc1ccccc1C)c1ccccc1,Cc1ccccc1OC(CCO)c1ccccc1,CNCCC(Oc1cc(O)ccc1C)c1ccccc1,CNCCC(Oc1ccccc1C)c1ccc(O)cc1,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,CNCCC(Oc1ccccc1C(=O)O)c1ccccc1,CNCCC(Oc1c(C)cccc1O)c1ccccc1"
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,"CNC(=O)c1ccccc1Sc1ccc2c(C3OC3c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3cccc[n+]3[O-])n[nH]c2c1,O=C(NCO)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1S(=O)c1ccc2c(C=Cc3ccccn3)n[nH]c2c1","CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1S(=O)c1ccc2c(C=Cc3ccccn3)n[nH]c2c1,NC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1cc2[nH]nc(C=Cc3ccccn3)c2cc1O,O=C(O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccc(O)cc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccc(O)cn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1cc2[nH]nc(C=Cc3ccccn3)c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3cccc[n+]3[O-])n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1O,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)nn(C3OC(C(=O)O)C(O)C(O)C3O)c2c1"
CCC1Oc2ccccc2C1C(=O)c1cc(Br)c(O)c(Br)c1,"CCC1Oc2ccccc2C1C(=O)c1cc(O)c(O)c(Br)c1,Oc1cc(Br)c(O)c(Br)c1,CCC1Oc2cc(O)ccc2C1C(=O)c1cc(Br)c(O)c(Br)c1","CCC1Oc2ccccc2C1C(=O)c1cc(Br)c(O)c(Br)c1,CCC1Oc2ccccc2C1C(O)c1cc(Br)c(O)c(Br)c1,CCC1Oc2ccccc2C1C(=O)c1cc(Br)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)c1,CCC1Oc2ccccc2C1C(=O)c1cc(Br)c(OS(=O)(=O)O)c(Br)c1,CC(O)C1Oc2ccccc2C1C(=O)c1cc(Br)c(O)c(Br)c1,CCC(O)C(C(=O)c1cc(Br)c(O)c(Br)c1)c1ccccc1O,CCC1Oc2ccccc2C1C(O)c1cc(Br)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)c1,O=C(c1cc(Br)c(O)c(Br)c1)C1c2ccccc2OC1CCO,CCC1Oc2cc(O)ccc2C1C(=O)c1cc(Br)c(O)c(Br)c1,CCC1Oc2ccc(O)cc2C1C(=O)c1cc(Br)c(O)c(Br)c1,CCC1Oc2ccccc2C1C(=O)c1cc(Br)c(OC)c(Br)c1,CCC1Oc2ccccc2C1C(O)c1cc(Br)c(OS(=O)(=O)O)c(Br)c1"
C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,"CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,CC(C)(C)NC(CO)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1cc(O)cc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1","CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1cc(O)cc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1,CC(NC(C)(C)C(=O)O)C(=O)c1cccc(Cl)c1,CC(C)(C)NC(C)(O)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1,CC(NC(C)(C)COC1OC(C(=O)O)C(O)C(O)C1O)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OS(=O)(=O)O)c1cccc(Cl)c1"
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)CO,"COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,CC(C)(C)c1cc(-n2ccc(=O)[nH]c2=O)cc(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)c1O,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(N2CCC(=O)NC2=O)cc1C(C)(C)C,CC(C)(C)c1cc(-n2ccc(=O)[nH]c2=O)cc(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)c1OC1OC(C(=O)O)C(O)C(O)C1O,COc1c(-c2cc3ccc(NS(C)(=O)=O)cc3cc2O)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)CO,COc1c(C(C)(C)C)cc(-n2ccc(=O)[nH]c2=O)c(O)c1-c1ccc2cc(NS(C)(=O)=O)ccc2c1,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)c(O)c1C(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)c(O)cc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2cc(O)c(=O)[nH]c2=O)cc1C(C)(C)C,CC(C)(C)c1cc(-n2ccc(=O)[nH]c2=O)cc(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)c1OS(=O)(=O)O,COc1c(-c2ccc3cc(N(C4OC(C(=O)O)C(O)C(O)C4O)S(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C"
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,"CN1c2ccccc2C(=O)N2CC(O)c3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21","CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,O=C1c2ccccc2NC2c3[nH]c4ccccc4c3CCN12,CN1c2ccc(O)cc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,CN(c1ccccc1C(=O)O)C1NCCc2c1[nH]c1ccccc21,CN1c2ccccc2C(=O)N2CC(O)c3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2CCc3c([nH]c4cc(O)ccc34)C21,CN1c2cc(O)ccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2C(=O)Cc3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2C(O)Cc3c([nH]c4ccccc34)C12,CN1c2ccccc2C(=O)N2C=Cc3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc34)C21"
O=P1(NCCCl)OCCCN1CCCl,"O=CCCl,NP1(=O)OCCCN1CCCl,O=P1(NCCCl)OCCC(O)N1CCCl,O=P1(NCCCl)NCCCO1","O=P1(NCCCl)OCCCN1CCCl,O=P(O)(NCCCl)OCCCNCCCl,O=P1(O)OCCCN1CCCl,O=P(O)(NCCCl)N(CCCl)CCCO,NCCCl,O=P1(NCCO)OCCCN1CCCl,O=P1(NCCCl)OCCCN1CCO,OCCCl,O=P1(NCCCl)NCCCO1,O=P1(NCCCl)OCC(O)CN1CCCl,NP1(=O)OCCCN1CCCl,O=C1CCOP(=O)(NCCCl)N1CCCl"
