SMILES,predictions
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC(=O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)c1ccc(O)cc1C(O)[C@H]3O C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3CC(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)c1ccc(O)cc1C(O)[C@@H]3O C#C[C@]1(O)[C@@H](O)C[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3CC(OC4OC(C(=O)O)C(O)C(O)C4O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](O)c4cc(O)c(O)cc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)c(O)cc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4c(ccc(O)c4O)[C@H]3CC[C@@]21C
CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)C(Cl)Cl,O=C(N[C@H](COP(=O)(O)O)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl O=C(N[C@H](COP(=O)(O)O)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](NC(=O)C(Cl)Cl)C(=O)O O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl CC(=O)O[C@H](c1ccc(N)cc1)[C@@H](CO)NC(=O)C(Cl)Cl CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@H](NC(=O)C(Cl)Cl)C(=O)O CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](COC1OC(C(=O)O)C(O)C(O)C1O)NC(=O)C(Cl)Cl CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)O CC(=O)O[C@@H](c1ccc([N+](=O)[O-])cc1)[C@H](N)CO CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)C(Cl)Cl CC(=O)O[C@@H](c1ccc([N+](=O)[O-])cc1)[C@H](CO)NC(=O)O CC(=O)O[C@H](c1ccc(N)cc1)[C@H](CO)NC(=O)C(Cl)Cl CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@H](N)CO O=C(N[C@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)[C@H](OC2OC(C(=O)O)C(O)C(O)C2O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)C(O)C[C@H]2[C@@H]3CCc4cc(O)cc(O)c4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)C(=O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@H]3CC[C@@]21C C#C[C@]1(O)C(=O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3C[C@@H](O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4[C@H]3CC[C@@]21C C#C[C@]1(O)C(O)C[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)cc(O)c4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(OS(=O)(=O)O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3C[C@H](O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)c1ccc(O)cc1C(O)[C@H]3O C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)c1cc(O)c(O)cc1C[C@H]3O C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CCC(=O)C=C1C[C@H]3O C#C[C@]1(O)CC[C@H]2[C@@H]3C(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)[C@H](O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)C(O)c4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(=O)Cc4cc(O)ccc4[C@@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)c(O)cc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(=O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C C#C[C@]1(O)CC[C@H]2[C@@H]3C(OC)Cc4cc(O)ccc4[C@H]3CC[C@@]21C
CN[C@@H](C)[C@@H](O)c1ccccc1,C[C@@H]([C@@H](O)c1ccccc1)N(C)O CN[C@@H](C)C(=O)c1ccccc1 CNC(C)C(O)c1cccc(O)c1 C[C@H](N)[C@@H](O)c1ccccc1 C[C@@H](NCO)[C@@H](O)c1ccccc1 CC(NCO)C(O)c1ccccc1 CN[C@@H](C)[C@@H](O)c1ccc(O)cc1 CN[C@@H](C)[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1 CN[C@@H](C)Cc1ccccc1 CNC(C)Cc1ccccc1 CN[C@@H](C)[C@@H](O)c1cccc(O)c1 CNC(C)C(O)c1ccc(O)cc1 CN[C@@H](C)[C@@H](O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1 O=C(O)c1ccccc1
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,O=C(O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCNCc1ccc(-c2ccc3[nH]c(=O)nc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCN(C=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 NCCS(=O)(=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCNCc1ccc(-c2ccc3nc(O)nc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CC(=O)NCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CC(O)NCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OC(O)c5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCN=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(O)c(Cl)c4)c3c2)o1 NCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 O=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1 CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OC(=O)c5cccc(F)c5)c(Cl)c4)c3c2)o1
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CCCCCCCCc1ccc(CCC(CO)(CO)NO)cc1 CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1 CCCCCCCCc1ccc(CCC(CO)(COC2OC(C(=O)O)C(O)C(O)C2O)NC(C)=O)cc1 CCCCCCC[C@H](O)c1ccc(CCC(N)(CO)CO)cc1 CCCCCCCC(O)c1ccc(CCC(N)(CO)CO)cc1 CCCCCCCCc1ccc(CCC(CO)(COP(=O)(O)O)NC(C)=O)cc1 CCCCCCCCc1ccc(CCC(CO)(CO)NC(C)=O)cc1 C[C@H](O)CCCCCCc1ccc(CCC(N)(CO)CO)cc1 CCCCCCCCc1ccc(CCC(N)(COC2OC(C(=O)O)C(O)C(O)C2O)COP(=O)(O)O)cc1 CC(O)CCCCCCc1ccc(CCC(N)(CO)CO)cc1 CCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1 CCC(O)CCCCCc1ccc(CCC(N)(CO)CO)cc1 CCCCCCCCc1ccc(CCC(N)(COC2OC(C(=O)O)C(O)C(O)C2O)COC2OC(C(=O)O)C(O)C(O)C2O)cc1 CC[C@@H](O)CCCCCc1ccc(CCC(N)(CO)CO)cc1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CCO)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1 CCCCc1oc2cc(I)ccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1O CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC(=O)O)c(I)c1 CCN(CC)CCOc1c(I)cc(C(=O)c2c(CC[C@H](C)O)oc3ccccc23)cc1I CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)C(C)=O)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1ccc(OCCN(CC)CC)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[N+](C)([O-])CC)c(I)c1 CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)C(C)O)c(I)c1 CCCCc1oc2cc(O)ccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1 CCN(CC)CCOc1c(I)cc(C(=O)c2c(CCC(C)O)oc3ccccc23)cc1I
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1 CCNc1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C(CCO)CCO CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(CO)[nH]c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C(=O)O)[nH]c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(CN3CCOCC3=O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(C(=O)O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(C=O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)n(C3OC(C(=O)O)C(O)C(O)C3O)c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOC(O)C1 CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOC(=O)C1 CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)n(O)c2=O)c1C)C1CCOCC1 CCN(c1cc(-c2ccc(CN3CCOCC3O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O CNC1(c2ccccc2Cl)C[C@@H](O)CC(O)C1=O CNC1(c2cc(O)ccc2Cl)CCCC(O)C1=O CNC1(c2ccccc2Cl)CCCC(O)C1=O CNC1(c2ccccc2Cl)CCCC(=O)C1=O CNC1(c2ccccc2Cl)CC(O)CC(O)C1=O CNC1(c2ccc(O)cc2Cl)CCCC(O)C1=O CN[C@]1(c2ccc(O)cc2Cl)CCCC(O)C1=O CNC1(c2ccccc2Cl)CCCC(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C1=O N[C@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O CNC1(c2ccccc2Cl)CC[C@@H](O)C(O)C1=O CN[C@]1(c2cc(O)ccc2Cl)CCCC(O)C1=O CNC1(c2ccccc2Cl)CCCC(OC2OC(C(=O)O)C(O)C(O)C2O)C1=O CNC1(c2ccccc2Cl)CCC(O)C(O)C1=O
CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,CN(C)CCCN1c2ccc(O)cc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21 CN(C)CCCN1c2ccccc2CCC2=CC(=O)C=CC21 CN(C)CCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21 CN(C)CCCN1c2ccc(O)cc2CCc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21 CN(C)CCCN1c2ccccc2CCc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21 CN(C)CCCN1c2ccccc2CCC2=CC(=O)C=CC21O CN(C)CCCN1c2ccc(O)cc2CCc2c(O)cccc21 CN(C)CCCN1c2ccc(O)cc2CCc2cc(O)ccc21 CN(C)CCCN1c2ccccc2CCc2cc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)cc21 CN(C)CCCN1c2ccccc2CCc2cc(O)c(O)cc21 C[N+](C)([O-])CCCN1c2ccccc2CCc2cc(O)ccc21 CNCCCN1c2ccccc2CCc2cc(O)ccc21
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(O)c(NC=O)c1 CC(N)Cc1ccc(O)cc1 CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(NC=O)c1 CC(Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1 CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1 CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1 CC(Cc1ccc(O)cc1)NCC(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)c(NC=O)c1 CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)c(O)c(NC=O)c1 C[C@H](Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1 CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1 NCC(O)c1ccc(O)c(NC=O)c1 CC(Cc1ccc(O)c(O)c1)NCC(O)c1ccc(O)c(NC=O)c1
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(=O)O)c12 CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNCO)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC=O)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CNC)c12 CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1OC1OC(C(=O)O)C(O)C(O)C1O Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1 O=C(O)c1cc(NS(=O)(=O)c2ccc(N=CO)cc2)no1 O=C(O)C1OC(Nc2ccc(S(=O)(=O)Nc3cc(CO)on3)cc2)C(O)C(O)C1O Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1 O=C(O)c1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)no1 Nc1ccc(S(=O)(=O)Nc2cc(C=O)on2)cc1 Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1 Nc1ccc(S(=O)(=O)Nc2cc(COP(=O)(O)O)on2)cc1 CN(c1cc(CO)on1)S(=O)(=O)c1ccc(N)cc1 CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1 Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1O Nc1ccc(S(=O)(=O)N(c2cc(CO)on2)S(=O)(=O)O)cc1
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CN(C)Cc1c(Br)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12 CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12 CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CN(C)C)c12
CC(=O)Nc1ccc(O)cc1,CC(=O)N(O)c1ccc(O)cc1 O=C1CCN(c2ccc(O)cc2)C1=O CC(=O)Nc1ccc(O)cc1O NC(=O)Cc1ccc(O)cc1 CC(=O)Nc1ccc(O)cc1 NCC(=O)Nc1ccc(O)cc1 CC(=O)Nc1ccccc1 CC(=O)Nc1ccc(O)cc1C CC(=O)Nc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1 Nc1ccc(O)cc1 CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1 CC(=O)Nc1ccc(O)c(O)c1
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1O CCN(CC)CCNC(=O)c1cc(Cl)c(N)c(OC)c1OC COc1cc(N)c(Cl)cc1C(N)=O CCNCCNC(=O)c1cc(Cl)c(N)cc1OC CCN(CC)CCNC(=O)c1cc(O)c(N)cc1Cl CCN(CC)CCNC(=O)c1cc(Cl)c(NO)cc1OC CCN(CC)CCNC(=O)c1cc(Cl)c(N)c(O)c1OC CCN(CC)CCNC(=O)c1cc(Cl)c(NC2OC(C(=O)O)C(O)C(O)C2O)cc1OC CCN(C)CCNC(=O)c1cc(Cl)c(N)cc1OC CCN(CCNC(=O)c1cc(Cl)c(N)cc1OC)C(C)O CCN(CC)CCN
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCOC(=O)Nc1c[n+](N2CCOCC2=O)no1 CCOC(=O)Nc1c[n+](N)no1 O=C(O)Nc1c[n+](N2CCOCC2)no1 CCOC(=O)Nc1on[n+](N2CCOCC2)c1O CC(O)OC(=O)Nc1c[n+](N2CCOCC2)no1 CCOC(=O)Nc1c[n+](N2CCOC(O)C2)no1 CCOC(=O)Nc1c[n+](N2CCOCC2O)no1 CCOC(=O)Nc1c[n+](N2CCOC(=O)C2)no1 COC(=O)Nc1c[n+](N2CCOCC2)no1
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccc(O)cc1CC2 CCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21 CCN(CC)CC(=O)N1c2ccccc2CCc2ccc(N)cc21 CCOC(=O)Nc1cc2c(cc1C)CCc1ccccc1N2C(=O)CN(CC)CC CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC(=O)O)c1ccccc1CC2 CCN(CC)CC(=O)N1c2ccccc2CCc2ccc(NC(=O)O)cc21 CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1C(O)C2 CCOC(=O)Nc1cc2c(cc1O)CCc1ccccc1N2C(=O)CN(CC)CC CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc1CC2 CCN(CC)CC(=O)N1c2ccccc2CCc2cc(N)ccc21 CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1[C@@H](O)C2 CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CCO)c1ccccc1CC2
